"","Word","Frequency","Percentage"
"119","cent",109,0.0803272043922031
"120","made",109,0.0803272043922031
"121","traffic",109,0.0803272043922031
"122","using",109,0.0803272043922031
"123","programs",108,0.0795902575629168
"124","today",108,0.0795902575629168
"125","online",107,0.0788533107336306
"126","annual",106,0.0781163639043443
"127","state",106,0.0781163639043443
"128","carbon",105,0.077379417075058
"129","good",105,0.077379417075058
"130","high",105,0.077379417075058
"131","largest",105,0.077379417075058
"132","worlds",105,0.077379417075058
"133","benefits",104,0.0766424702457718
"134","american",102,0.0751685765871992
"135","save",101,0.074431629757913
"136","director",100,0.0736946829286267
"137","schemes",100,0.0736946829286267
"138","gas",99,0.0729577360993404
"139","include",99,0.0729577360993404
"140","urban",99,0.0729577360993404
"141","working",99,0.0729577360993404
"142","congestion",98,0.0722207892700542
"143","executive",97,0.0714838424407679
"144","financial",97,0.0714838424407679
"145","health",97,0.0714838424407679
"146","next",97,0.0714838424407679
"147","school",97,0.0714838424407679
"148","areas",96,0.0707468956114816
"149","electric",95,0.0700099487821954
"150","going",95,0.0700099487821954
"151","member",95,0.0700099487821954
"152","much",95,0.0700099487821954
"153","london",94,0.0692730019529091
"154","world",94,0.0692730019529091
"155","looking",93,0.0685360551236228
"156","making",93,0.0685360551236228
"157","network",93,0.0685360551236228
"158","road",93,0.0685360551236228
"159","want",93,0.0685360551236228
"160","development",92,0.0677991082943366
"161","great",92,0.0677991082943366
"162","owning",92,0.0677991082943366
"163","report",92,0.0677991082943366
"164","throughout",92,0.0677991082943366
"165","already",91,0.0670621614650503
"166","college",91,0.0670621614650503
"167","lot",91,0.0670621614650503
"168","power",90,0.066325214635764
"169","set",90,0.066325214635764
"170","announced",89,0.0655882678064778
"171","home",89,0.0655882678064778
"172","since",89,0.0655882678064778
"173","still",89,0.0655882678064778
"174","makes",88,0.0648513209771915
"175","management",88,0.0648513209771915
"176","pay",88,0.0648513209771915
"177","week",88,0.0648513209771915
"178","billion",87,0.0641143741479052
"179","emissions",87,0.0641143741479052
"180","environment",87,0.0641143741479052
"181","jobs",87,0.0641143741479052
"182","key",87,0.0641143741479052
"183","states",87,0.0641143741479052
"184","users",87,0.0641143741479052
"185","consumers",86,0.063377427318619
"186","increase",86,0.063377427318619
"187","join",86,0.063377427318619
"188","rand",86,0.063377427318619
"189","sustainable",86,0.063377427318619
"190","website",85,0.0626404804893327
"191","area",84,0.0619035336600464
"192","fee",84,0.0619035336600464
"193","industry",84,0.0619035336600464
"194","sustainability",84,0.0619035336600464
"195","driving",83,0.0611665868307602
"196","leading",83,0.0611665868307602
"197","think",83,0.0611665868307602
"198","demand",82,0.0604296400014739
"199","fuel",82,0.0604296400014739
"200","reducing",82,0.0604296400014739
"201","transit",82,0.0604296400014739
"202","able",81,0.0596926931721876
"203","launch",80,0.0589557463429014
"204","offering",80,0.0589557463429014
"205","among",79,0.0582187995136151
"206","important",79,0.0582187995136151
"207","street",79,0.0582187995136151
"208","club",78,0.0574818526843288
"209","connect",78,0.0574818526843288
"210","create",78,0.0574818526843288
"211","membership",78,0.0574818526843288
"212","sales",78,0.0574818526843288
"213","based",77,0.0567449058550426
"214","growth",77,0.0567449058550426
"215","launched",77,0.0567449058550426
"216","site",77,0.0567449058550426
"217","south",77,0.0567449058550426
"218","support",77,0.0567449058550426
"219","c2a0the",76,0.0560079590257563
"220","county",76,0.0560079590257563
"221","customers",76,0.0560079590257563
"222","initiative",76,0.0560079590257563
"223","know",76,0.0560079590257563
"224","mayor",76,0.0560079590257563
"225","projects",76,0.0560079590257563
"226","tax",76,0.0560079590257563
"227","c2b7",75,0.05527101219647
"228","cut",75,0.05527101219647
"229","insurance",75,0.05527101219647
"230","universities",75,0.05527101219647
"231","another",74,0.0545340653671838
"232","following",74,0.0545340653671838
"233","future",74,0.0545340653671838
"234","job",74,0.0545340653671838
"235","project",74,0.0545340653671838
"236","promote",74,0.0545340653671838
"237","within",74,0.0545340653671838
"238","daily",73,0.0537971185378975
"239","four",73,0.0537971185378975
"240","lowcar",73,0.0537971185378975
"241","office",73,0.0537971185378975
"242","research",73,0.0537971185378975
"243","systems",73,0.0537971185378975
"244","end",72,0.0530601717086112
"245","long",72,0.0530601717086112
"246","march",72,0.0530601717086112
"247","partnership",72,0.0530601717086112
"248","really",72,0.0530601717086112
"249","best",71,0.052323224879325
"250","credit",71,0.052323224879325
"251","faculty",71,0.052323224879325
"252","offer",71,0.052323224879325
"253","trips",71,0.052323224879325
"254","center",70,0.0515862780500387
"255","cisco",70,0.0515862780500387
"256","find",70,0.0515862780500387
"257","look",70,0.0515862780500387
"258","miles",70,0.0515862780500387
"259","back",69,0.0508493312207524
"260","leader",69,0.0508493312207524
"261","marketing",69,0.0508493312207524
"262","every",68,0.0501123843914662
"263","second",68,0.0501123843914662
"264","top",68,0.0501123843914662
"265","web",68,0.0501123843914662
"266","buy",67,0.0493754375621799
"267","change",67,0.0493754375621799
"268","put",67,0.0493754375621799
"269","united",67,0.0493754375621799
"270","idea",66,0.0486384907328936
"271","opportunity",66,0.0486384907328936
"272","planning",66,0.0486384907328936
"273","workers",66,0.0486384907328936
"274","100",65,0.0479015439036074
"275","added",65,0.0479015439036074
"276","contact",65,0.0479015439036074
"277","international",65,0.0479015439036074
"278","place",65,0.0479015439036074
"279","several",65,0.0479015439036074
"280","taking",65,0.0479015439036074
"281","currently",64,0.0471645970743211
"282","hybrid",64,0.0471645970743211
"283","sector",64,0.0471645970743211
"284","big",63,0.0464276502450348
"285","consumer",63,0.0464276502450348
"286","days",63,0.0464276502450348
"287","recession",63,0.0464276502450348
"288","social",63,0.0464276502450348
"289","along",62,0.0456907034157486
"290","ceo",62,0.0456907034157486
"291","less",62,0.0456907034157486
"292","park",62,0.0456907034157486
"293","come",61,0.0449537565864623
"294","country",61,0.0449537565864623
"295","encourage",61,0.0449537565864623
"296","five",61,0.0449537565864623
"297","run",61,0.0449537565864623
"298","san",61,0.0449537565864623
"299","york",61,0.0449537565864623
"300","addition",60,0.044216809757176
"301","become",60,0.044216809757176
"302","better",60,0.044216809757176
"303","campuses",60,0.044216809757176
"304","chief",60,0.044216809757176
"305","diet",60,0.044216809757176
"306","drivers",60,0.044216809757176
"307","helping",60,0.044216809757176
"308","internet",60,0.044216809757176
"309","private",60,0.044216809757176
"310","small",60,0.044216809757176
"311","visit",60,0.044216809757176
"312","benefit",59,0.0434798629278898
"313","hours",59,0.0434798629278898
"314","housing",59,0.0434798629278898
"315","locations",59,0.0434798629278898
"316","toyota",59,0.0434798629278898
"317","according",58,0.0427429160986035
"318","america",58,0.0427429160986035
"319","bank",58,0.0427429160986035
"320","c2a0to",58,0.0427429160986035
"321","improve",58,0.0427429160986035
"322","solutions",58,0.0427429160986035
"323","times",58,0.0427429160986035
"324","commitment",57,0.0420059692693172
"325","give",57,0.0420059692693172
"326","giving",57,0.0420059692693172
"327","hourly",57,0.0420059692693172
"328","c2a0of",56,0.041269022440031
"329","climate",56,0.041269022440031
"330","department",56,0.041269022440031
"331","district",56,0.041269022440031
"332","expected",56,0.041269022440031
"333","months",56,0.041269022440031
"334","policy",56,0.041269022440031
"335","2008",55,0.0405320756107447
"336","bicycle",55,0.0405320756107447
"337","building",55,0.0405320756107447
"338","capital",55,0.0405320756107447
"339","colleges",55,0.0405320756107447
"340","found",55,0.0405320756107447
"341","half",55,0.0405320756107447
"342","rates",55,0.0405320756107447
"343","region",55,0.0405320756107447
"344","rent",55,0.0405320756107447
"345","right",55,0.0405320756107447
"346","total",55,0.0405320756107447
"347","minnesota",54,0.0397951287814584
"348","oil",54,0.0397951287814584
"349","whether",54,0.0397951287814584
"350","average",53,0.0390581819521722
"351","bill",53,0.0390581819521722
"352","boston",53,0.0390581819521722
"353","carshare",53,0.0390581819521722
"354","centre",53,0.0390581819521722
"355","line",53,0.0390581819521722
"356","ofthe",53,0.0390581819521722
"357","rate",53,0.0390581819521722
"358","reserved",53,0.0390581819521722
"359","roads",53,0.0390581819521722
"360","citys",52,0.0383212351228859
"361","factory",52,0.0383212351228859
"362","house",52,0.0383212351228859
"363","infrastructure",52,0.0383212351228859
"364","live",52,0.0383212351228859
"365","allows",51,0.0375842882935996
"366","content",51,0.0375842882935996
"367","europe",51,0.0375842882935996
"368","must",51,0.0375842882935996
"369","open",51,0.0375842882935996
"370","say",51,0.0375842882935996
"371","c2a0and",50,0.0368473414643134
"372","continue",50,0.0368473414643134
"373","deal",50,0.0368473414643134
"374","least",50,0.0368473414643134
"375","might",50,0.0368473414643134
"376","pounds",50,0.0368473414643134
"377","provides",50,0.0368473414643134
"378","similar",50,0.0368473414643134
"379","event",49,0.0361103946350271
"380","getting",49,0.0361103946350271
"381","growing",49,0.0361103946350271
"382","investment",49,0.0361103946350271
"383","media",49,0.0361103946350271
"384","models",49,0.0361103946350271
"385","near",49,0.0361103946350271
"386","operations",49,0.0361103946350271
"387","ownership",49,0.0361103946350271
"388","regional",49,0.0361103946350271
"389","sports",49,0.0361103946350271
"390","toronto",49,0.0361103946350271
"391","west",49,0.0361103946350271
"392","call",48,0.0353734478057408
"393","corporation",48,0.0353734478057408
"394","current",48,0.0353734478057408
"395","included",48,0.0353734478057408
"396","interest",48,0.0353734478057408
"397","issued",48,0.0353734478057408
"398","latest",48,0.0353734478057408
"399","manager",48,0.0353734478057408
"400","means",48,0.0353734478057408
"401","past",48,0.0353734478057408
"402","role",48,0.0353734478057408
"403","shared",48,0.0353734478057408
"404","signed",48,0.0353734478057408
"405","sites",48,0.0353734478057408
"406","water",48,0.0353734478057408
"407","designed",47,0.0346365009764545
"408","east",47,0.0346365009764545
"409","funding",47,0.0346365009764545
"410","gives",47,0.0346365009764545
"411","got",47,0.0346365009764545
"412","increased",47,0.0346365009764545
"413","initiatives",47,0.0346365009764545
"414","large",47,0.0346365009764545
"415","markets",47,0.0346365009764545
"416","model",47,0.0346365009764545
"417","needs",47,0.0346365009764545
"418","operating",47,0.0346365009764545
"419","options",47,0.0346365009764545
"420","six",47,0.0346365009764545
"421","bring",46,0.0338995541471683
"422","care",46,0.0338995541471683
"423","corporate",46,0.0338995541471683
"424","ideas",46,0.0338995541471683
"425","nice",46,0.0338995541471683
"426","products",46,0.0338995541471683
"427","providing",46,0.0338995541471683
"428","received",46,0.0338995541471683
"429","recently",46,0.0338995541471683
"430","resources",46,0.0338995541471683
"431","seen",46,0.0338995541471683
"432","solution",46,0.0338995541471683
"433","advantage",45,0.033162607317882
"434","ago",45,0.033162607317882
"435","develop",45,0.033162607317882
"436","efforts",45,0.033162607317882
"437","fact",45,0.033162607317882
"438","general",45,0.033162607317882
"439","july",45,0.033162607317882
"440","participants",45,0.033162607317882
"441","personal",45,0.033162607317882
"442","range",45,0.033162607317882
"443","selfservice",45,0.033162607317882
"444","things",45,0.033162607317882
"445","town",45,0.033162607317882
"446","video",45,0.033162607317882
"447","association",44,0.0324256604885957
"448","bus",44,0.0324256604885957
"449","convenient",44,0.0324256604885957
"450","downtown",44,0.0324256604885957
"451","federal",44,0.0324256604885957
"452","hard",44,0.0324256604885957
"453","income",44,0.0324256604885957
"454","issues",44,0.0324256604885957
"455","lifestyle",44,0.0324256604885957
"456","mobile",44,0.0324256604885957
"457","others",44,0.0324256604885957
"458","scott",44,0.0324256604885957
"459","sign",44,0.0324256604885957
"460","spaces",44,0.0324256604885957
"461","value",44,0.0324256604885957
"462","walking",44,0.0324256604885957
"463","2010",43,0.0316887136593095
"464","associated",43,0.0316887136593095
"465","budget",43,0.0316887136593095
"466","c2a0at",43,0.0316887136593095
"467","cycling",43,0.0316887136593095
"468","england",43,0.0316887136593095
"469","experience",43,0.0316887136593095
"470","impact",43,0.0316887136593095
"471","keep",43,0.0316887136593095
"472","likely",43,0.0316887136593095
"473","low",43,0.0316887136593095
"474","real",43,0.0316887136593095
"475","risk",43,0.0316887136593095
"476","allow",42,0.0309517668300232
"477","award",42,0.0309517668300232
"478","cardiff",42,0.0309517668300232
"479","cash",42,0.0309517668300232
"480","email",42,0.0309517668300232
"481","environmentally",42,0.0309517668300232
"482","family",42,0.0309517668300232
"483","friendly",42,0.0309517668300232
"484","given",42,0.0309517668300232
"485","governments",42,0.0309517668300232
"486","groups",42,0.0309517668300232
"487","instead",42,0.0309517668300232
"488","measures",42,0.0309517668300232
"489","often",42,0.0309517668300232
"490","potential",42,0.0309517668300232
"491","saving",42,0.0309517668300232
"492","success",42,0.0309517668300232
"493","thats",42,0.0309517668300232
"494","began",41,0.0302148200007369
"495","board",41,0.0302148200007369
"496","brand",41,0.0302148200007369
"497","card",41,0.0302148200007369
"498","chairman",41,0.0302148200007369
"499","communities",41,0.0302148200007369
"500","compared",41,0.0302148200007369
