"","LN.2007.X","LN.2007.Y","LN.2008.X","LN.2008.Y","LN.2009.X","LN.2009.Y","LN.2010.X","LN.2010.Y","LN.2011.X","LN.2011.Y","LN.2012.X","LN.2012.Y","LN.2013.X","LN.2013.Y","LN.2014.X","LN.2014.Y","LN.2015.X","LN.2015.Y"
"demand",0.107806691449814,0.114285714285714,0.111111111111111,0.119266055045872,0.114720812182741,0.171907756813417,0.133378932968536,0.158273381294964,0.140237859266601,0.168435013262599,0.147907647907648,0.199,0.161452810180276,0.146146146146146,0.158247746803605,0.0942249240121581,0.147273358805141,0.116935483870968
"office",0.118959107806691,0.2,0.160291438979964,0.151376146788991,0.156345177664975,0.153039832285115,0.155266757865937,0.158273381294964,0.15609514370664,0.169761273209549,0.15981240981241,0.093,0.142099681866384,0.165165165165165,0.146929364913016,0.113475177304965,0.141194859326155,0.148185483870968
"street",0.215613382899628,0.15,0.182149362477231,0.137614678899083,0.16243654822335,0.165618448637317,0.163474692202462,0.276978417266187,0.194747274529237,0.153846153846154,0.183621933621934,0.115,0.16542948038176,0.232232232232232,0.179417312932299,0.102330293819656,0.166203542896839,0
"urban",0.174721189591078,0.189285714285714,0.182149362477231,0.137614678899083,0.16243654822335,0.207547169811321,0.177154582763338,0.22841726618705,0.191278493557978,0.181697612732096,0.188672438672439,0.14,0.17576882290562,0.191191191191191,0.178998113603018,0.0982776089159068,0.165161514414727,0
"tax",0.0743494423791822,0.107142857142857,0.0910746812386157,0.270642201834862,0.170558375634518,0.159329140461216,0.166894664842681,0,0.120911793855302,0.16710875331565,0.133477633477633,0,0.0980911983032874,0.123123123123123,0.103332634667785,0.112462006079027,0.104897533865926,0.340725806451613
"experience",0.163568773234201,0,0.0801457194899818,0.105504587155963,0.0913705583756345,0.090146750524109,0.0909712722298222,0.113309352517986,0.0971258671952428,0.139257294429708,0.108585858585859,0.156,0.121155885471898,0.204204204204204,0.138545378327395,0.163120567375887,0.142757902049323,0.106854838709677
"lyft",0,0,0,0,0,0,0,0,0,0,0,0,0,0.165165165165165,0.0345839446656885,0.511651469098278,0.116359847169156,0.226814516129032
"traffic",0.349442379182156,0.307142857142857,0.327868852459016,0.252293577981651,0.294416243654822,0.228511530398323,0.272913816689466,0.223021582733813,0.259167492566898,0.096816976127321,0.215007215007215,0.128,0.191940615058324,0.158158158158158,0.184866904212953,0,0.153178186870441,0
"systems",0.0966542750929368,0.0964285714285714,0.0965391621129326,0,0.0538071065989848,0.153039832285115,0.0861833105335157,0.165467625899281,0.10802775024777,0.144562334217507,0.117965367965368,0.148,0.12592788971368,0.157157157157157,0.132466988052819,0.140830800405268,0.133900659951372,0.0877016129032258
"fuel",0.256505576208178,0.185714285714286,0.22040072859745,0.424311926605505,0.310659898477157,0.171907756813417,0.265389876880985,0.133093525179856,0.228939544103072,0.255968169761273,0.236291486291486,0.075,0.193531283138918,0.123123123123123,0.178788513938378,0,0.148141715873567,0
"personal",0.0520446096654275,0.128571428571429,0.0910746812386157,0.107798165137615,0.0984771573604061,0.0943396226415094,0.0971272229822161,0.134892086330935,0.107532210109019,0.139257294429708,0.116161616161616,0.093,0.110021208907741,0.116116116116116,0.111297421924125,0.125633232016211,0.113754775963876,0.176411290322581
"bicycle",0,0,0,0.128440366972477,0.0568527918781726,0.115303983228512,0.0759233926128591,0.163669064748201,0.10009910802775,0.23342175066313,0.136363636363636,0.155,0.141304347826087,0.182182182182182,0.149863760217984,0.116514690982776,0.144147273358805,0
"markets",0.215613382899628,0.0964285714285714,0.154826958105647,0.112385321100917,0.136040609137056,0.0985324947589098,0.123803009575923,0.142086330935252,0.128840436075322,0.112732095490716,0.124458874458874,0.092,0.115853658536585,0.14014014014014,0.12093900649759,0.123606889564336,0.12139631816603,0.123991935483871
"sales",0.431226765799257,0.153571428571429,0.289617486338798,0.151376146788991,0.228426395939086,0.163522012578616,0.207250341997264,0.170863309352518,0.197224975222993,0.177718832891247,0.191919191919192,0.079,0.161983032873807,0.211211211211211,0.172290924334521,0,0.142757902049323,0
"owners",0,0,0,0,0,0,0,0.12410071942446,0.0341922695738355,0.210875331564987,0.0822510822510823,0.117,0.0914634146341463,0.146146146146146,0.102913435338503,0.173252279635258,0.114970475859674,0.159274193548387
"health",0.107806691449814,0.121428571428571,0.114754098360656,0,0.0639593908629442,0.20335429769392,0.109439124487004,0.0989208633093525,0.106541129831516,0.156498673740053,0.12012987012987,0.089,0.111876988335101,0.168168168168168,0.123663802137917,0.11144883485309,0.121569989579715,0.120967741935484
"price",0.200743494423792,0.232142857142857,0.216757741347905,0.151376146788991,0.187817258883249,0,0.126538987688098,0.109712230215827,0.121902874132805,0.151193633952255,0.12987012987013,0.102,0.122481442205726,0.124124124124124,0.122825403479354,0.152988855116515,0.127995831886072,0.0836693548387097
"sustainable",0.0892193308550186,0.192857142857143,0.14207650273224,0.158256880733945,0.149238578680203,0.180293501048218,0.1593707250342,0.223021582733813,0.176907829534192,0.180371352785146,0.177849927849928,0.188,0.180540827147402,0.126126126126126,0.169146929364913,0,0.140152830844043,0
"member",0.215613382899628,0.153571428571429,0.183970856102004,0.151376146788991,0.169543147208122,0.19916142557652,0.179206566347469,0.152877697841727,0.17195242814668,0.141909814323607,0.163780663780664,0.103,0.147667020148462,0.131131131131131,0.144204569272689,0,0.119485932615491,0.108870967741935
"house",0.156133828996283,0.0964285714285714,0.12568306010929,0,0.0700507614213198,0.109014675052411,0.0827633378932969,0.100719424460432,0.0877106045589693,0.124668435013263,0.0977633477633478,0.087,0.0949098621420997,0.133133133133133,0.102913435338503,0.126646403242148,0.106981590830149,0.178427419354839
"workers",0.0855018587360595,0.1,0.092896174863388,0,0.0517766497461929,0.138364779874214,0.0800273597811218,0,0.0579781962338949,0,0.0422077922077922,0,0.0310180275715801,0,0.0245231607629428,0.0982776089159068,0.0371656825286558,0.580645161290323
"jobs",0,0,0,0,0,0.182389937106918,0.0595075239398085,0.113309352517986,0.0743310208126858,0.20159151193634,0.108946608946609,0.086,0.102863202545069,0,0.0813246698805282,0.108409321175279,0.0859673497742272,0.275201612903226
"innovation",0,0,0,0,0,0,0,0.102517985611511,0.0282457879088206,0.111405835543767,0.0508658008658009,0.121,0.0694591728525981,0.195195195195195,0.0957870467407252,0.107396149949341,0.0977770059048281,0.200604838709677
"gas",0.546468401486989,0.342857142857143,0.442622950819672,0.272935779816514,0.36751269035533,0.207547169811321,0.315321477428181,0.178057553956835,0.277502477700694,0.145888594164456,0.241702741702742,0.072,0.196712619300106,0,0.155522951163278,0,0.128864188954498,0
"products",0.156133828996283,0.0964285714285714,0.12568306010929,0.0963302752293578,0.112690355329949,0.0964360587002096,0.107387140902873,0.127697841726619,0.112983151635282,0.147214854111406,0.122294372294372,0.089,0.113467656415695,0.184184184184184,0.128274994760008,0,0.106286905175408,0.119959677419355
"membership",0.271375464684015,0.267857142857143,0.269581056466302,0.181192660550459,0.230456852791878,0.163522012578616,0.208618331053352,0.160071942446043,0.195242814667988,0.127320954907162,0.176767676767677,0.096,0.155355249204666,0.143143143143143,0.152798155522951,0,0.126606460576589,0
"opportunity",0.0520446096654275,0,0.0255009107468124,0.0894495412844037,0.0538071065989848,0.138364779874214,0.0813953488372093,0.10431654676259,0.0877106045589693,0.119363395225464,0.0963203463203463,0.083,0.0927889713679746,0.105105105105105,0.0953678474114441,0.11144883485309,0.0981243487321987,0.157258064516129
"america",0.16728624535316,0.121428571428571,0.143897996357013,0.121559633027523,0.134010152284264,0.121593291404612,0.129958960328317,0.118705035971223,0.126858275520317,0.249336870026525,0.16017316017316,0,0.117709437963945,0.181181181181181,0.130999790400335,0,0.108544633553317,0.092741935483871
"environmental",0.133828996282528,0.375,0.256830601092896,0.23394495412844,0.246700507614213,0.262054507337526,0.251709986320109,0.20863309352518,0.2398414271556,0.16710875331565,0.22005772005772,0.098,0.187698833510074,0,0.1483965625655,0,0.122959360889198,0
"ridesharing",0,0,0,0,0,0,0,0,0,0,0,0,0,0.137137137137137,0.0287151540557535,0.368794326241135,0.087009378256339,0.207661290322581
"companys",0.115241635687732,0.1,0.107468123861566,0.0848623853211009,0.0974619289340102,0,0.0656634746922025,0.127697841726619,0.0827552031714569,0.128647214854111,0.0952380952380952,0.149,0.10949098621421,0.104104104104104,0.108363026619157,0.0952380952380952,0.106113233761723,0.0897177419354839
"citys",0,0,0,0.107798165137615,0.0477157360406091,0.109014675052411,0.0677154582763338,0.170863309352518,0.0961347869177403,0.153846153846154,0.111832611832612,0.127,0.115853658536585,0.16016016016016,0.1251309997904,0.103343465045593,0.12139631816603,0
"country",0.0780669144981413,0.117857142857143,0.0983606557377049,0.114678899082569,0.105583756345178,0.127882599580713,0.112859097127223,0,0.0817641228939544,0.125994694960212,0.0937950937950938,0.095,0.0941145281018028,0.131131131131131,0.101865437015301,0.0972644376899696,0.101076762764849,0.109879032258065
"issues",0.0892193308550186,0.107142857142857,0.0983606557377049,0.123853211009174,0.109644670050761,0.0922431865828092,0.103967168262654,0.106115107913669,0.104558969276511,0.0954907161803713,0.102092352092352,0.083,0.0970307529162248,0,0.0767134772584364,0.0861195542046606,0.0783258075720736,0.235887096774194
"safety",0.0408921933085502,0,0.0200364298724954,0,0.0111675126903553,0,0.00752393980848153,0,0.00545094152626363,0,0.00396825396825397,0.084,0.0251855779427359,0.125125125125125,0.046111926220918,0.2016210739615,0.0727683223341438,0.255040322580645
"school",0.193308550185874,0.121428571428571,0.156648451730419,0.158256880733945,0.157360406091371,0.20335429769392,0.172366621067031,0.118705035971223,0.157581764122894,0.0954907161803713,0.140692640692641,0.085,0.12592788971368,0.106106106106106,0.121777405156152,0,0.100903091351164,0.0897177419354839
"trips",0.0780669144981413,0.117857142857143,0.0983606557377049,0,0.0548223350253807,0.148846960167715,0.085499316005472,0.113309352517986,0.0931615460852329,0.125994694960212,0.102092352092352,0.086,0.0978260869565217,0.209209209209209,0.12114860616223,0.0932117527862209,0.116359847169156,0
"environment",0.197026022304833,0.225,0.211293260473588,0.254587155963303,0.230456852791878,0.182389937106918,0.214774281805746,0.147482014388489,0.196233894945491,0.118037135278515,0.174963924963925,0.082,0.150318133616119,0.0950950950950951,0.138754977992035,0,0.114970475859674,0
"ownership",0.12639405204461,0.114285714285714,0.120218579234973,0.107798165137615,0.114720812182741,0.10272536687631,0.110807113543092,0.147482014388489,0.120911793855302,0.159151193633952,0.131313131313131,0.128,0.130434782608696,0,0.103123035003144,0.0871327254305978,0.100382077110108,0.0826612903225806
"worlds",0,0.0964285714285714,0.0491803278688525,0.135321100917431,0.0873096446700508,0.220125786163522,0.130642954856361,0.170863309352518,0.141724479682854,0.155172413793103,0.145382395382395,0.123,0.139448568398727,0.13013013013013,0.137497380004192,0,0.113928447377562,0
"zipcars",0.446096654275093,0.153571428571429,0.296903460837887,0.142201834862385,0.228426395939086,0.270440251572327,0.242134062927497,0.147482014388489,0.21605550049554,0.181697612732096,0.206709956709957,0.076,0.172057264050901,0,0.136030182351708,0,0.112712747481765,0
"station",0.0408921933085502,0,0.0200364298724954,0.0871559633027523,0.049746192893401,0,0.033515731874145,0.201438848920863,0.0797819623389494,0.155172413793103,0.1002886002886,0.082,0.095440084835631,0.203203203203203,0.118004611192622,0.0820668693009119,0.111844390413338,0
"europe",0.0446096654275093,0.117857142857143,0.0819672131147541,0.121559633027523,0.099492385786802,0.106918238993711,0.101915184678523,0.161870503597122,0.118434093161546,0.112732095490716,0.116883116883117,0.106,0.113997879109226,0.112112112112112,0.113603018235171,0.100303951367781,0.111323376172282,0
"platform",0,0,0,0,0,0,0,0,0,0.118037135278515,0.0321067821067821,0.132,0.0585896076352068,0,0.0463215258855586,0.198581560283688,0.0724209795067732,0.222782258064516
"renting",0,0,0,0,0,0,0,0,0,0.108753315649867,0.0295815295815296,0.108,0.0503711558854719,0.112112112112112,0.063299098721442,0.18338399189463,0.0838832928100035,0.14616935483871
"rate",0.152416356877323,0.132142857142857,0.14207650273224,0.0986238532110092,0.122842639593909,0.111111111111111,0.119015047879617,0.122302158273381,0.1199207135778,0.143236074270557,0.126262626262626,0.086,0.11558854718982,0,0.091385453783274,0.0891590678824721,0.0910038207711011,0.100806451612903
"college",0,0.171428571428571,0.087431693989071,0.240825688073394,0.155329949238579,0.190775681341719,0.166894664842681,0.217625899280576,0.180872150644202,0.16710875331565,0.177128427128427,0,0.13016967126193,0.128128128128128,0.129742192412492,0,0.107502605071205,0
"study",0,0,0,0.0871559633027523,0.0385786802030457,0,0.0259917920656635,0.127697841726619,0.054013875123885,0.120689655172414,0.0721500721500721,0.1,0.0795334040296925,0.104104104104104,0.0846782645147768,0.0800405268490375,0.0838832928100035,0.13508064516129
"county",0.171003717472119,0.103571428571429,0.136612021857924,0.190366972477064,0.160406091370558,0.159329140461216,0.160054719562244,0.16726618705036,0.162041625371655,0.118037135278515,0.15007215007215,0.083,0.132290562036055,0.116116116116116,0.12890379375393,0,0.106807919416464,0
"american",0.122676579925651,0,0.0601092896174863,0.149082568807339,0.099492385786802,0.213836477987421,0.136798905608755,0.140287769784173,0.137760158572844,0,0.1002886002886,0.107,0.102067868504772,0.123123123123123,0.106476629637393,0,0.0882250781521362,0.106854838709677
"carshare",0.282527881040892,0.0964285714285714,0.187613843351548,0.220183486238532,0.202030456852792,0.111111111111111,0.172366621067031,0.122302158273381,0.158572844400396,0.0994694960212202,0.142496392496393,0.081,0.126193001060445,0.131131131131131,0.127226996436806,0,0.105418548106982,0
"communities",0.0260223048327138,0.0857142857142857,0.0564663023679417,0,0.0314720812182741,0.0859538784067086,0.0492476060191518,0.136690647482014,0.0733399405351833,0.118037135278515,0.0854978354978355,0.08,0.0840402969247084,0.112112112112112,0.0899182561307902,0.0810536980749747,0.0883987495658215,0.0836693548387097
"sustainability",0,0,0,0.0871559633027523,0.0385786802030457,0.176100628930818,0.0834473324213406,0.172661870503597,0.10802775024777,0.177718832891247,0.126984126984127,0.132,0.128313891834571,0.102102102102102,0.122825403479354,0,0.10177144841959,0
"driver",0,0,0,0.0917431192660551,0.0406091370558376,0,0.027359781121751,0,0.0198216055500496,0,0.0144300144300144,0,0.0106044538706257,0.0950950950950951,0.0282959547264724,0.276595744680851,0.0708579367836054,0.178427419354839
"congestion",0.353159851301115,0.385714285714286,0.36976320582878,0.252293577981651,0.317766497461929,0.205450733752621,0.281121751025992,0.142086330935252,0.242814667988107,0,0.176767676767677,0.077,0.150318133616119,0,0.118843009851184,0,0.0984716915595693,0
"investment",0.174721189591078,0.153571428571429,0.163934426229508,0,0.0913705583756345,0.10272536687631,0.0950752393980848,0.143884892086331,0.108523290386521,0.164456233421751,0.123737373737374,0.098,0.116914103923648,0.115115115115115,0.116537413540138,0,0.0965613060090309,0
"brand",0.118959107806691,0.121428571428571,0.120218579234973,0.110091743119266,0.115736040609137,0.0859538784067086,0.106019151846785,0.176258992805755,0.125371655104063,0.131299734748011,0.126984126984127,0.204,0.147401908801697,0,0.116537413540138,0,0.0965613060090309,0
"projects",0,0,0,0.139908256880734,0.0619289340101523,0.159329140461216,0.0937072503419973,0.192446043165468,0.120911793855302,0.139257294429708,0.125901875901876,0.087,0.11558854718982,0.114114114114114,0.115279815552295,0,0.0955192775269191,0
"traditional",0,0,0,0,0,0,0,0,0,0,0,0,0,0.114114114114114,0.0238943617690212,0.184397163120567,0.051406738450851,0.255040322580645
"income",0,0,0,0,0,0.0922431865828092,0.0300957592339261,0,0.0218037661050545,0.123342175066313,0.0494227994227994,0.072,0.0554082714740191,0,0.0438063299098721,0.102330293819656,0.0538381382424453,0.229838709677419
"bus",0.200743494423792,0.25,0.225865209471767,0.229357798165138,0.22741116751269,0.0922431865828092,0.183310533515732,0.131294964028777,0.168979187314172,0.0954907161803713,0.148989898989899,0,0.10949098621421,0.123123123123123,0.112345420247328,0,0.0930878777353248,0
"connect",0,0,0,0,0,0.163522012578616,0.0533515731874145,0.197841726618705,0.0931615460852329,0.202917771883289,0.123015873015873,0,0.0904029692470838,0,0.071473485642423,0.088145896656535,0.0743313650573116,0.106854838709677
"alternative",0.193308550185874,0.192857142857143,0.193078324225865,0.142201834862385,0.170558375634518,0.270440251572327,0.203146374829001,0.223021582733813,0.208622398414272,0.143236074270557,0.190836940836941,0,0.140243902439024,0,0.110878222594844,0,0.0918721778395276,0
"bicycles",0,0,0,0.103211009174312,0.0456852791878173,0,0.0307797537619699,0.188848920863309,0.0743310208126858,0.106100795755968,0.082972582972583,0.079,0.0819194061505832,0.126126126126126,0.0911758541186334,0.088145896656535,0.0906564779437305,0
"international",0,0.0857142857142857,0.0437158469945355,0,0.0243654822335025,0.136268343815514,0.060875512995896,0.0953237410071942,0.0703666997026759,0.13262599469496,0.0873015873015873,0.088,0.0874867444326617,0.185185185185185,0.107943827289876,0,0.0894407780479333,0
"peertopeer",0,0,0,0,0,0,0,0,0,0.119363395225464,0.0324675324675325,0.105,0.0516967126193001,0,0.0408719346049046,0.165146909827761,0.0621743660993401,0.157258064516129
"food",0.0706319702602231,0,0.034608378870674,0.130733944954128,0.0771573604060914,0,0.0519835841313269,0,0.0376610505450942,0,0.0274170274170274,0.1,0.0466595970307529,0.125125125125125,0.0630894990568015,0.11854103343465,0.0725946509204585,0.0967741935483871
"cycling",0,0.0928571428571429,0.0473588342440801,0.126146788990826,0.0822335025380711,0.090146750524109,0.0848153214774282,0.12410071942446,0.0956392467789891,0.148541114058355,0.11002886002886,0.108,0.10949098621421,0.0980980980980981,0.107105428631314,0,0.0887460923931921,0
"digital",0.0631970260223048,0.110714285714286,0.087431693989071,0.0848623853211009,0.0862944162436548,0,0.0581395348837209,0,0.0421209117938553,0,0.0306637806637807,0.085,0.0450689289501591,0.105105105105105,0.0576399077761476,0.0962512664640324,0.0642584230635637,0.138104838709677
"boston",0.141263940520446,0,0.0692167577413479,0,0.0385786802030457,0.111111111111111,0.0622435020519836,0,0.0450941526263627,0.250663129973475,0.101010101010101,0.108,0.102863202545069,0.118118118118118,0.106057430308112,0,0.0878777353247655,0
"apps",0,0,0,0,0,0,0,0,0,0,0,0.11,0.0291622481442206,0.117117117117117,0.0475791238734018,0.138804457953394,0.0632163945814519,0.138104838709677
"enterprise",0,0,0,0,0,0,0,0,0,0.153846153846154,0.0418470418470418,0.119,0.0623011664899258,0.266266266266266,0.105009431984909,0,0.087009378256339,0
"platforms",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145896656534954,0.0250086835706843,0.358870967741935
"marketing",0.219330855018587,0.125,0.171220400728597,0.100917431192661,0.14010152284264,0.144654088050314,0.141586867305062,0.122302158273381,0.136273538156591,0,0.0992063492063492,0.105,0.100742311770944,0.115115115115115,0.103751833997066,0,0.0859673497742272,0
"facebook",0,0,0,0,0,0,0,0.122302158273381,0.0336967294350842,0.115384615384615,0.0559163059163059,0.22,0.0994167550371156,0.107107107107107,0.101027038356739,0,0.0837096213963182,0
"law",0.0594795539033457,0,0.029143897996357,0.0917431192660551,0.0568527918781726,0,0.0383036935704514,0,0.0277502477700694,0,0.0202020202020202,0.08,0.0360551431601273,0,0.028505554391113,0.15096251266464,0.0494963529003126,0.188508064516129
"canada",0.0520446096654275,0.0857142857142857,0.0692167577413479,0.0917431192660551,0.0791878172588832,0,0.0533515731874145,0.160071942446043,0.0827552031714569,0.125994694960212,0.0945165945165945,0.075,0.0893425238600212,0.132132132132132,0.0983022427164117,0,0.0814518930184092,0
"smart",0,0,0,0,0,0,0,0.183453237410072,0.0505450941526264,0.137931034482759,0.0743145743145743,0.138,0.0911983032873807,0.124124124124124,0.0980926430517711,0,0.0812782216047239,0
"carbon",0.0966542750929368,0.228571428571429,0.163934426229508,0.208715596330275,0.183756345177665,0.220125786163522,0.19562243502052,0.142086330935252,0.180872150644202,0.125994694960212,0.165945165945166,0,0.121951219512195,0,0.0964158457346468,0,0.0798888502952414,0
"bixi",0,0,0,0,0,0,0,0.149280575539568,0.0411298315163528,0.228116710875332,0.091991341991342,0,0.0676033934252386,0.119119119119119,0.0783902745755607,0.083080040526849,0.0791941646405002,0
"chicago",0.0743494423791822,0.167857142857143,0.122040072859745,0.0917431192660551,0.108629441624365,0,0.073187414500684,0,0.0530227948463826,0.169761273209549,0.0847763347763348,0,0.0623011664899258,0.129129129129129,0.0762942779291553,0.0891590678824721,0.0784994789857589,0
"prices",0.360594795539033,0.0892857142857143,0.222222222222222,0.245412844036697,0.23248730964467,0,0.156634746922025,0,0.113478691774034,0.175066312997347,0.13023088023088,0,0.0957051961823966,0,0.0756654789352337,0.0891590678824721,0.077978464744703,0
"rates",0.189591078066914,0.125,0.156648451730419,0.107798165137615,0.13502538071066,0.115303983228512,0.12859097127223,0.147482014388489,0.133795837462834,0.122015915119363,0.130591630591631,0.08,0.117179215270414,0,0.0926430517711172,0,0.0767627648489059,0
"room",0,0,0,0,0,0,0,0,0,0,0,0,0,0.131131131131131,0.0274575560679103,0.179331306990881,0.0534907954150747,0.129032258064516
"quality",0.111524163568773,0,0.0546448087431694,0,0.0304568527918782,0,0.0205198358413133,0.102517985611511,0.0431119920713578,0,0.0313852813852814,0.08,0.0442735949098621,0.0970970970970971,0.0553343114651017,0.0790273556231003,0.0593956234803751,0.0866935483870968
"hotel",0,0,0,0,0,0,0,0,0,0,0,0,0,0.128128128128128,0.0268287570739887,0.156028368794326,0.0489753386592567,0.145161290322581
"mobility",0,0,0,0,0,0,0,0.181654676258993,0.0500495540138751,0,0.0364357864357864,0.159,0.0689289501590668,0.163163163163163,0.088660658142947,0,0.073463007988885,0
"startup",0,0,0,0,0,0,0,0,0,0,0,0.074,0.0196182396606575,0.0980980980980981,0.0360511423181723,0.13677811550152,0.0533171240013894,0.113911290322581
"works",0.0371747211895911,0.121428571428571,0.0801457194899818,0.137614678899083,0.105583756345178,0,0.0711354309165527,0.0953237410071942,0.0777998017839445,0,0.0566378066378066,0.081,0.0630965005302227,0.0990990990990991,0.0706350869838608,0.0840932117527862,0.0729419937478291,0
"emissions",0.141263940520446,0.160714285714286,0.151183970856102,0.178899082568807,0.163451776649746,0.182389937106918,0.169630642954856,0.147482014388489,0.163528245787909,0.116710875331565,0.150793650793651,0,0.110816542948038,0,0.0876126598197443,0,0.0725946509204585,0
"startups",0,0,0,0,0,0,0,0,0,0,0,0.082,0.0217391304347826,0.109109109109109,0.0400335359463425,0.11854103343465,0.0534907954150747,0.108870967741935
"competition",0,0,0,0,0,0,0,0.113309352517986,0.031219028741328,0,0.0227272727272727,0,0.0167020148462354,0,0.0132047788723538,0.113475177304965,0.0303924973949288,0.23991935483871
"benefit",0.0855018587360595,0.0892857142857143,0.087431693989071,0,0.0487309644670051,0.123689727463312,0.073187414500684,0,0.0530227948463826,0.116710875331565,0.0703463203463204,0,0.0516967126193001,0,0.0408719346049046,0.0780141843971631,0.0472386245224036,0.142137096774194
"regulations",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173252279635258,0.0296978117401876,0.23991935483871
"phone",0.171003717472119,0.125,0.147540983606557,0,0.0822335025380711,0,0.0554035567715458,0.115107913669065,0.0718533201189296,0,0.0523088023088023,0.079,0.0593849416755037,0.0960960960960961,0.0670718926849717,0.0820668693009119,0.0696422368878083,0
"rides",0,0,0,0,0,0,0,0,0,0,0,0,0,0.109109109109109,0.0228463634458185,0.199594731509625,0.0531434525877041,0.0907258064516129
"improve",0.0817843866171004,0,0.0400728597449909,0.0894495412844037,0.0619289340101523,0.121593291404612,0.0813953488372093,0.151079136690647,0.100594648166501,0.116710875331565,0.104978354978355,0,0.0771474019088017,0.102102102102102,0.0823726682037309,0,0.0682528655783258,0
"countries",0,0.0857142857142857,0.0437158469945355,0,0.0243654822335025,0,0.0164158686730506,0,0.0118929633300297,0,0.00865800865800866,0.081,0.0278366914103924,0.0990990990990991,0.0427583315866695,0.0932117527862209,0.051406738450851,0.092741935483871
"rentals",0,0,0,0,0,0,0,0,0,0.10079575596817,0.0274170274170274,0,0.0201484623541888,0.112112112112112,0.0394047369524209,0.102330293819656,0.0501910385550538,0.0977822580645161
"washington",0.301115241635688,0.15,0.224043715846995,0.149082568807339,0.190862944162437,0,0.12859097127223,0,0.0931615460852329,0.151193633952255,0.108946608946609,0.084,0.102332979851538,0,0.0809054705512471,0,0.0670371656825287,0
"charging",0,0,0,0,0,0,0,0.154676258992806,0.0426164519326065,0.127320954907162,0.0656565656565657,0.081,0.0697242841993637,0.106106106106106,0.077342276252358,0,0.0640847516498784,0
"property",0.0483271375464684,0,0.0236794171220401,0,0.0131979695431472,0,0.00889192886456908,0,0.0064420218037661,0,0.00468975468975469,0,0.00344644750795334,0.118118118118118,0.0274575560679103,0.0861195542046606,0.0375130253560264,0.153225806451613
"exchange",0,0,0,0,0,0,0,0,0,0.144562334217507,0.0393217893217893,0.074,0.0485153764581124,0,0.0383567386292182,0.0810536980749747,0.0456755817992358,0.0977822580645161
"federal",0,0,0,0,0,0.0922431865828092,0.0300957592339261,0.0989208633093525,0.0490584737363726,0.123342175066313,0.0692640692640693,0,0.0509013785790032,0,0.040243135610983,0,0.033344911427579,0.164314516129032
"commission",0,0,0,0,0,0,0,0.107913669064748,0.0297324083250743,0.0928381962864721,0.0468975468975469,0.075,0.0543478260869565,0,0.04296793125131,0,0.035602639805488,0.145161290322581
"opportunities",0,0,0,0,0,0,0,0,0,0,0,0.086,0.0227995758218452,0.113113113113113,0.0417103332634668,0,0.0345606113233762,0.148185483870968
"regulatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127659574468085,0.0218825981243487,0.21875
"job",0,0,0,0,0,0.155136268343816,0.0506155950752394,0,0.0366699702675917,0,0.0266955266955267,0,0.0196182396606575,0,0.0155103751833997,0.0911854103343465,0.0284821118443904,0.178427419354839
"ford",0.197026022304833,0,0.0965391621129326,0,0.0538071065989848,0,0.0362517099863201,0.154676258992806,0.0688800792864222,0.163129973474801,0.0945165945165945,0.079,0.0904029692470838,0,0.071473485642423,0,0.0592219520666898,0
"friends",0,0.110714285714286,0.0564663023679417,0,0.0314720812182741,0,0.021203830369357,0,0.0153617443012884,0.140583554376658,0.0494227994227994,0.123,0.0689289501590668,0,0.0544959128065395,0.0790273556231003,0.0587009378256339,0
"association",0,0.1,0.0510018214936248,0.0986238532110092,0.0720812182741117,0.0922431865828092,0.0786593707250342,0,0.0569871159563925,0,0.0414862914862915,0,0.0304878048780488,0,0.0241039614336617,0.0840932117527862,0.0343869399096909,0.140120967741935
"customer",0.033457249070632,0,0.0163934426229508,0,0.00913705583756345,0,0.00615595075239398,0,0.00445986124876115,0,0.00324675324675325,0.107,0.0307529162248144,0.108108108108108,0.0469503248794802,0.112462006079027,0.058179923584578,0
"collaborativeconsumption",0,0,0,0,0,0,0,0,0,0.13395225464191,0.0364357864357864,0.121,0.0588547189819724,0,0.0465311255501991,0.112462006079027,0.0578325807572074,0
"popular",0,0.0928571428571429,0.0473588342440801,0,0.0263959390862944,0,0.0177838577291382,0,0.0128840436075322,0.114058355437666,0.0404040404040404,0,0.0296924708377519,0.0970970970970971,0.0438063299098721,0.121580547112462,0.0571378951024661,0
"ubers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19047619047619,0.0326502257728378,0.140120967741935
"flexcar",0.579925650557621,0.603571428571429,0.591985428051002,0,0.32994923857868,0,0.222298221614227,0,0.161050545094153,0,0.117243867243867,0,0.0861611876988335,0,0.0681198910081744,0,0.0564432094477249,0
"homes",0.0483271375464684,0.0892857142857143,0.0692167577413479,0,0.0385786802030457,0,0.0259917920656635,0,0.0188305252725471,0,0.0137085137085137,0,0.0100742311770944,0,0.00796478725634039,0.158054711246201,0.0336922542549496,0.131048387096774
"rules",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124620060790274,0.0213615838832928,0.201612903225806
